osmid,y,x,street_count,highway,geometry
496161673,-22.8939988,-43.2241036,3,,POINT (-43.2241036 -22.8939988)
496161679,-22.8947555,-43.2215672,4,,POINT (-43.2215672 -22.8947555)
496161682,-22.8955849,-43.222379,3,,POINT (-43.222379 -22.8955849)
496161685,-22.8920513,-43.2189203,3,,POINT (-43.2189203 -22.8920513)
496161691,-22.902538,-43.2127881,3,,POINT (-43.2127881 -22.902538)
496161692,-22.9045987,-43.2118496,3,,POINT (-43.2118496 -22.9045987)
496161696,-22.9065515,-43.2110659,3,,POINT (-43.2110659 -22.9065515)
496161698,-22.9028639,-43.2136264,3,,POINT (-43.2136264 -22.9028639)
496161706,-22.9033993,-43.1981343,3,,POINT (-43.1981343 -22.9033993)
496161709,-22.9037793,-43.195735,3,,POINT (-43.195735 -22.9037793)
496161719,-22.905161,-43.2021863,3,,POINT (-43.2021863 -22.905161)
496161726,-22.9044046,-43.2026625,1,,POINT (-43.2026625 -22.9044046)
496161765,-22.9015192,-43.2104918,3,,POINT (-43.2104918 -22.9015192)
496161780,-22.9083238,-43.1950367,4,,POINT (-43.1950367 -22.9083238)
496161781,-22.9079784,-43.1940087,4,,POINT (-43.1940087 -22.9079784)
496161783,-22.9096913,-43.1943718,3,,POINT (-43.1943718 -22.9096913)
496161784,-22.9093949,-43.193513,3,,POINT (-43.193513 -22.9093949)
496161818,-22.9168217,-43.1944402,4,,POINT (-43.1944402 -22.9168217)
496161829,-22.9167928,-43.1952,3,,POINT (-43.1952 -22.9167928)
496161849,-22.9167884,-43.1962111,3,,POINT (-43.1962111 -22.9167884)
496161884,-22.9116403,-43.1898972,3,,POINT (-43.1898972 -22.9116403)
496165922,-22.8924333,-43.2311659,3,,POINT (-43.2311659 -22.8924333)
496165923,-22.892415,-43.2288092,3,,POINT (-43.2288092 -22.892415)
496165926,-22.8937279,-43.2286661,3,,POINT (-43.2286661 -22.8937279)
496165929,-22.8829549,-43.2251767,3,,POINT (-43.2251767 -22.8829549)
496165932,-22.8849775,-43.2260486,3,,POINT (-43.2260486 -22.8849775)
496165936,-22.8891574,-43.2279372,3,,POINT (-43.2279372 -22.8891574)
496165938,-22.8944801,-43.2310968,3,,POINT (-43.2310968 -22.8944801)
496165944,-22.8942012,-43.2286316,3,,POINT (-43.2286316 -22.8942012)
496165947,-22.8942363,-43.2273751,4,,POINT (-43.2273751 -22.8942363)
496165948,-22.8938933,-43.2265068,4,,POINT (-43.2265068 -22.8938933)
496165949,-22.8928897,-43.2241684,3,,POINT (-43.2241684 -22.8928897)
496190610,-22.9133012,-43.2425234,4,,POINT (-43.2425234 -22.9133012)
496190653,-22.9131278,-43.242539,3,,POINT (-43.242539 -22.9131278)
496330704,-22.9159904,-43.2470306,3,,POINT (-43.2470306 -22.9159904)
496330721,-22.9121052,-43.2485549,3,,POINT (-43.2485549 -22.9121052)
496330731,-22.9114125,-43.2467858,3,,POINT (-43.2467858 -22.9114125)
498675191,-22.8990289,-43.1767639,3,,POINT (-43.1767639 -22.8990289)
498681065,-22.8965313,-43.2030628,3,,POINT (-43.2030628 -22.8965313)
498681066,-22.8977665,-43.2060668,3,,POINT (-43.2060668 -22.8977665)
498681114,-22.8977857,-43.1993798,3,,POINT (-43.1993798 -22.8977857)
498695255,-22.9213708,-43.1894429,4,,POINT (-43.1894429 -22.9213708)
498695294,-22.9139695,-43.1818895,3,,POINT (-43.1818895 -22.9139695)
498695295,-22.9163993,-43.1818686,3,,POINT (-43.1818686 -22.9163993)
498695329,-22.9203168,-43.1870306,3,,POINT (-43.1870306 -22.9203168)
498695345,-22.9187258,-43.1839825,1,,POINT (-43.1839825 -22.9187258)
498695348,-22.9208389,-43.1890233,3,,POINT (-43.1890233 -22.9208389)
498695353,-22.9211139,-43.1892338,3,,POINT (-43.1892338 -22.9211139)
498695354,-22.92172,-43.188139,3,,POINT (-43.188139 -22.92172)
498695367,-22.922371,-43.1853756,1,,POINT (-43.1853756 -22.922371)
498695876,-22.9119547,-43.1952656,3,,POINT (-43.1952656 -22.9119547)
498695878,-22.9116465,-43.1953082,4,,POINT (-43.1953082 -22.9116465)
498695925,-22.9196078,-43.1847896,1,,POINT (-43.1847896 -22.9196078)
498697979,-22.9157841,-43.1917812,3,,POINT (-43.1917812 -22.9157841)
498697980,-22.9144391,-43.1911614,3,,POINT (-43.1911614 -22.9144391)
498698559,-22.9186926,-43.1905988,3,,POINT (-43.1905988 -22.9186926)
498698563,-22.9191708,-43.1893393,1,,POINT (-43.1893393 -22.9191708)
498703208,-22.9146483,-43.2065986,3,,POINT (-43.2065986 -22.9146483)
498703213,-22.9142307,-43.204937,3,,POINT (-43.204937 -22.9142307)
498703217,-22.9137663,-43.2039955,3,,POINT (-43.2039955 -22.9137663)
498703221,-22.9130919,-43.202989,3,,POINT (-43.202989 -22.9130919)
498703224,-22.9188463,-43.2066691,3,,POINT (-43.2066691 -22.9188463)
498703228,-22.9193101,-43.2087568,3,,POINT (-43.2087568 -22.9193101)
498703230,-22.9149481,-43.2043181,3,,POINT (-43.2043181 -22.9149481)
498703231,-22.9176029,-43.2048349,3,,POINT (-43.2048349 -22.9176029)
498703274,-22.9196732,-43.2030943,3,,POINT (-43.2030943 -22.9196732)
498703278,-22.9148287,-43.2030978,3,,POINT (-43.2030978 -22.9148287)
498703283,-22.9180627,-43.2031509,3,,POINT (-43.2031509 -22.9180627)
498703412,-22.9230197,-43.2086523,3,,POINT (-43.2086523 -22.9230197)
498703425,-22.9166054,-43.2097451,3,,POINT (-43.2097451 -22.9166054)
498703498,-22.9210468,-43.1969406,3,,POINT (-43.1969406 -22.9210468)
498703502,-22.9226217,-43.1974643,3,,POINT (-43.1974643 -22.9226217)
498703516,-22.9223253,-43.1973477,3,,POINT (-43.1973477 -22.9223253)
498703519,-22.9228904,-43.1956622,1,,POINT (-43.1956622 -22.9228904)
498703525,-22.921938,-43.1972048,3,,POINT (-43.1972048 -22.921938)
498703529,-22.9224043,-43.1960508,1,,POINT (-43.1960508 -22.9224043)
498703552,-22.9229663,-43.1976092,3,,POINT (-43.1976092 -22.9229663)
498703555,-22.9238359,-43.1981349,3,,POINT (-43.1981349 -22.9238359)
498703556,-22.9242349,-43.1984527,3,,POINT (-43.1984527 -22.9242349)
498703558,-22.9248401,-43.1989798,3,,POINT (-43.1989798 -22.9248401)
498706674,-22.915647,-43.2082488,3,,POINT (-43.2082488 -22.915647)
498706675,-22.9164338,-43.2076252,4,,POINT (-43.2076252 -22.9164338)
498706676,-22.9180854,-43.2063693,3,,POINT (-43.2063693 -22.9180854)
498706679,-22.9169659,-43.2084499,3,,POINT (-43.2084499 -22.9169659)
498706681,-22.9181209,-43.2074299,3,,POINT (-43.2074299 -22.9181209)
498706683,-22.9192915,-43.2076551,3,,POINT (-43.2076551 -22.9192915)
498706685,-22.9183512,-43.2078875,1,,POINT (-43.2078875 -22.9183512)
498706687,-22.9193525,-43.2062165,1,,POINT (-43.2062165 -22.9193525)
498706690,-22.918542,-43.2065229,3,,POINT (-43.2065229 -22.918542)
498706691,-22.9186516,-43.2061517,1,,POINT (-43.2061517 -22.9186516)
498706700,-22.9168927,-43.19718,3,,POINT (-43.19718 -22.9168927)
498706705,-22.9169918,-43.1951248,3,,POINT (-43.1951248 -22.9169918)
498706707,-22.9151577,-43.2075116,3,,POINT (-43.2075116 -22.9151577)
498706708,-22.9159652,-43.2069052,4,,POINT (-43.2069052 -22.9159652)
498706709,-22.9171033,-43.2060127,3,,POINT (-43.2060127 -22.9171033)
498706712,-22.9171124,-43.2095553,4,,POINT (-43.2095553 -22.9171124)
498706714,-22.9160868,-43.2088968,3,,POINT (-43.2088968 -22.9160868)
498706717,-22.9157244,-43.2054991,3,,POINT (-43.2054991 -22.9157244)
498706721,-22.9175857,-43.2093696,3,,POINT (-43.2093696 -22.9175857)
498706733,-22.9162171,-43.1963895,3,,POINT (-43.1963895 -22.9162171)
498706744,-22.9166479,-43.1992058,3,,POINT (-43.1992058 -22.9166479)
498706753,-22.9183009,-43.1998596,3,,POINT (-43.1998596 -22.9183009)
498706773,-22.9164703,-43.197231,3,,POINT (-43.197231 -22.9164703)
498706775,-22.91665,-43.1978592,1,,POINT (-43.1978592 -22.91665)
498713802,-22.9117132,-43.198367,3,,POINT (-43.198367 -22.9117132)
498713803,-22.9117108,-43.1976213,3,,POINT (-43.1976213 -22.9117108)
498713807,-22.9120678,-43.1974952,4,,POINT (-43.1974952 -22.9120678)
498713808,-22.9131402,-43.1971231,3,,POINT (-43.1971231 -22.9131402)
498713812,-22.9100419,-43.2005301,3,,POINT (-43.2005301 -22.9100419)
498713817,-22.9103227,-43.2039217,3,,POINT (-43.2039217 -22.9103227)
498713861,-22.9243565,-43.1971381,3,,POINT (-43.1971381 -22.9243565)
498713906,-22.9237315,-43.1951174,3,,POINT (-43.1951174 -22.9237315)
498713908,-22.9233455,-43.1967562,3,,POINT (-43.1967562 -22.9233455)
498713917,-22.9132005,-43.1987894,4,,POINT (-43.1987894 -22.9132005)
498713918,-22.9132067,-43.1994506,4,,POINT (-43.1994506 -22.9132067)
498713921,-22.9131936,-43.2001065,3,,POINT (-43.2001065 -22.9131936)
498713922,-22.91319,-43.2007742,3,,POINT (-43.2007742 -22.91319)
498713930,-22.925223,-43.2061962,3,,POINT (-43.2061962 -22.925223)
498713931,-22.9237952,-43.2059401,3,,POINT (-43.2059401 -22.9237952)
498713934,-22.9250872,-43.2068279,3,,POINT (-43.2068279 -22.9250872)
498713935,-22.9237124,-43.2065155,4,,POINT (-43.2065155 -22.9237124)
498713939,-22.9249075,-43.2080859,3,,POINT (-43.2080859 -22.9249075)
498713941,-22.9235176,-43.2078476,3,,POINT (-43.2078476 -22.9235176)
498713942,-22.9253292,-43.1977232,4,,POINT (-43.1977232 -22.9253292)
498714087,-22.9232541,-43.2037568,3,,POINT (-43.2037568 -22.9232541)
498714102,-22.9248209,-43.2039942,3,,POINT (-43.2039942 -22.9248209)
498714132,-22.9233802,-43.2087568,4,,POINT (-43.2087568 -22.9233802)
498714149,-22.9241027,-43.2038413,4,,POINT (-43.2038413 -22.9241027)
498714193,-22.920632,-43.2025179,1,,POINT (-43.2025179 -22.920632)
506427635,-22.926072,-43.2155538,1,,POINT (-43.2155538 -22.926072)
506427636,-22.924001,-43.212527,4,traffic_signals,POINT (-43.212527 -22.924001)
506427637,-22.9231796,-43.2116892,3,,POINT (-43.2116892 -22.9231796)
506427638,-22.9220436,-43.2124841,3,,POINT (-43.2124841 -22.9220436)
506427639,-22.920995,-43.2132408,3,,POINT (-43.2132408 -22.920995)
506427640,-22.9229329,-43.2136761,3,,POINT (-43.2136761 -22.9229329)
506427642,-22.9216924,-43.2208864,3,,POINT (-43.2208864 -22.9216924)
506427643,-22.9242388,-43.2195156,4,,POINT (-43.2195156 -22.9242388)
506427644,-22.9252408,-43.2189988,1,,POINT (-43.2189988 -22.9252408)
506427645,-22.9219731,-43.216627,1,turning_circle,POINT (-43.216627 -22.9219731)
506427646,-22.9203622,-43.216624,3,,POINT (-43.216624 -22.9203622)
506427647,-22.9222623,-43.2157501,3,,POINT (-43.2157501 -22.9222623)
506427648,-22.918336,-43.2165536,1,,POINT (-43.2165536 -22.918336)
506427649,-22.92005,-43.2158589,3,,POINT (-43.2158589 -22.92005)
506427650,-22.9197397,-43.2151184,3,,POINT (-43.2151184 -22.9197397)
506427651,-22.9185818,-43.2157144,1,,POINT (-43.2157144 -22.9185818)
506427652,-22.9264129,-43.220843,1,,POINT (-43.220843 -22.9264129)
506427654,-22.9171667,-43.225072,3,,POINT (-43.225072 -22.9171667)
506427655,-22.9159262,-43.2239005,3,,POINT (-43.2239005 -22.9159262)
506427657,-22.9172755,-43.225001,3,,POINT (-43.225001 -22.9172755)
506427660,-22.9215465,-43.2240456,3,,POINT (-43.2240456 -22.9215465)
506427673,-22.9062607,-43.2180058,3,,POINT (-43.2180058 -22.9062607)
506427695,-22.9080113,-43.2217672,4,,POINT (-43.2217672 -22.9080113)
506427698,-22.9085222,-43.2203703,3,,POINT (-43.2203703 -22.9085222)
506427710,-22.9134298,-43.2199483,3,,POINT (-43.2199483 -22.9134298)
506427765,-22.9030591,-43.2184288,4,,POINT (-43.2184288 -22.9030591)
506427781,-22.9025555,-43.2218754,3,,POINT (-43.2218754 -22.9025555)
506427862,-22.9057032,-43.212287,3,,POINT (-43.212287 -22.9057032)
506864286,-22.928608,-43.249177,3,,POINT (-43.249177 -22.928608)
506864293,-22.9284974,-43.2480975,3,,POINT (-43.2480975 -22.9284974)
506864311,-22.9225576,-43.2481013,3,,POINT (-43.2481013 -22.9225576)
506864312,-22.9187437,-43.2409152,4,,POINT (-43.2409152 -22.9187437)
506864321,-22.9222367,-43.2477768,4,,POINT (-43.2477768 -22.9222367)
506864326,-22.9264276,-43.2471354,3,,POINT (-43.2471354 -22.9264276)
506864331,-22.916653,-43.2403297,6,,POINT (-43.2403297 -22.916653)
518308668,-22.8970767,-43.248314,3,,POINT (-43.248314 -22.8970767)
518308695,-22.8992729,-43.2465415,3,,POINT (-43.2465415 -22.8992729)
518308696,-22.9003937,-43.2456744,3,,POINT (-43.2456744 -22.9003937)
523383500,-22.9313214,-43.1791101,3,,POINT (-43.1791101 -22.9313214)
523431684,-22.9083801,-43.2001274,3,,POINT (-43.2001274 -22.9083801)
523431687,-22.9080537,-43.1995428,3,,POINT (-43.1995428 -22.9080537)
524907454,-22.8827059,-43.2431158,3,,POINT (-43.2431158 -22.8827059)
524907462,-22.8822321,-43.2434991,3,,POINT (-43.2434991 -22.8822321)
524907473,-22.8828495,-43.2433303,3,,POINT (-43.2433303 -22.8828495)
524907474,-22.8822395,-43.2438236,3,,POINT (-43.2438236 -22.8822395)
524907476,-22.8830017,-43.2435533,3,,POINT (-43.2435533 -22.8830017)
524907477,-22.8822633,-43.2441271,3,,POINT (-43.2441271 -22.8822633)
524907478,-22.8822926,-43.2447423,3,,POINT (-43.2447423 -22.8822926)
524907479,-22.8822131,-43.2431894,3,,POINT (-43.2431894 -22.8822131)
524907481,-22.8823762,-43.2430363,3,,POINT (-43.2430363 -22.8823762)
524907485,-22.8825531,-43.2428952,4,,POINT (-43.2428952 -22.8825531)
524907487,-22.8827467,-43.242732,4,,POINT (-43.242732 -22.8827467)
524907489,-22.8829647,-43.2425773,3,,POINT (-43.2425773 -22.8829647)
524907519,-22.8835326,-43.2434418,3,,POINT (-43.2434418 -22.8835326)
524907746,-22.8825291,-43.2442697,4,,POINT (-43.2442697 -22.8825291)
524907751,-22.8831327,-43.2437536,3,,POINT (-43.2437536 -22.8831327)
524907755,-22.883337,-43.2436028,3,,POINT (-43.2436028 -22.883337)
524907787,-22.8821368,-43.2421133,3,,POINT (-43.2421133 -22.8821368)
524907803,-22.8820542,-43.2423879,3,,POINT (-43.2423879 -22.8820542)
525158854,-22.9121122,-43.1952542,3,,POINT (-43.1952542 -22.9121122)
525158862,-22.9110763,-43.1956524,3,,POINT (-43.1956524 -22.9110763)
525158911,-22.9117035,-43.1956253,3,,POINT (-43.1956253 -22.9117035)
525159043,-22.9104843,-43.1963282,3,,POINT (-43.1963282 -22.9104843)
525159047,-22.9114124,-43.1961199,3,,POINT (-43.1961199 -22.9114124)
525159056,-22.9118256,-43.196313,3,,POINT (-43.196313 -22.9118256)
525159104,-22.9104174,-43.196142,3,,POINT (-43.196142 -22.9104174)
525159166,-22.9083968,-43.1974868,3,,POINT (-43.1974868 -22.9083968)
525159168,-22.9085765,-43.1971753,3,,POINT (-43.1971753 -22.9085765)
525159176,-22.9097689,-43.1966017,3,,POINT (-43.1966017 -22.9097689)
525159185,-22.9095294,-43.1964393,3,,POINT (-43.1964393 -22.9095294)
525159205,-22.908678,-43.1965505,3,,POINT (-43.1965505 -22.908678)
525159222,-22.9090028,-43.1967723,3,,POINT (-43.1967723 -22.9090028)
525159245,-22.908035,-43.1961815,3,,POINT (-43.1961815 -22.908035)
525160638,-22.92,-43.1939741,3,,POINT (-43.1939741 -22.92)
525160641,-22.9198474,-43.1938112,4,,POINT (-43.1938112 -22.9198474)
525160693,-22.9174513,-43.19291,3,,POINT (-43.19291 -22.9174513)
525160695,-22.9174286,-43.1939155,3,,POINT (-43.1939155 -22.9174286)
525160700,-22.9172683,-43.1941049,3,,POINT (-43.1941049 -22.9172683)
525160710,-22.9197708,-43.194579,3,,POINT (-43.194579 -22.9197708)
526581767,-22.9219785,-43.1889532,4,,POINT (-43.1889532 -22.9219785)
526581768,-22.9214766,-43.1885808,3,,POINT (-43.1885808 -22.9214766)
526581769,-22.9210388,-43.1873752,3,,POINT (-43.1873752 -22.9210388)
527538266,-22.9088245,-43.2228107,3,,POINT (-43.2228107 -22.9088245)
527538508,-22.9078615,-43.2298064,3,,POINT (-43.2298064 -22.9078615)
528539959,-22.9171961,-43.1768108,4,,POINT (-43.1768108 -22.9171961)
529727321,-22.8962706,-43.2127671,3,,POINT (-43.2127671 -22.8962706)
529727331,-22.8924338,-43.2143608,3,,POINT (-43.2143608 -22.8924338)
529727339,-22.9061533,-43.1950565,3,,POINT (-43.1950565 -22.9061533)
529727340,-22.9062321,-43.1947058,4,,POINT (-43.1947058 -22.9062321)
529727341,-22.9065059,-43.1945195,4,,POINT (-43.1945195 -22.9065059)
529727397,-22.9063641,-43.1946141,4,,POINT (-43.1946141 -22.9063641)
529741775,-22.9241873,-43.175137,1,,POINT (-43.175137 -22.9241873)
529741782,-22.9239273,-43.175835,3,,POINT (-43.175835 -22.9239273)
538133917,-22.9034892,-43.1805616,4,,POINT (-43.1805616 -22.9034892)
548918869,-22.9340265,-43.1986143,3,,POINT (-43.1986143 -22.9340265)
548918958,-22.9270761,-43.1966911,3,,POINT (-43.1966911 -22.9270761)
548918993,-22.9268555,-43.196229,3,,POINT (-43.196229 -22.9268555)
548919001,-22.925756,-43.1978479,4,,POINT (-43.1978479 -22.925756)
548919005,-22.9254713,-43.1978908,3,,POINT (-43.1978908 -22.9254713)
549225621,-22.9347465,-43.2016224,3,,POINT (-43.2016224 -22.9347465)
549225662,-22.927807,-43.1951288,1,,POINT (-43.1951288 -22.927807)
549225670,-22.9274751,-43.1951105,3,,POINT (-43.1951105 -22.9274751)
549225677,-22.9276062,-43.194178,1,,POINT (-43.194178 -22.9276062)
549225692,-22.9262833,-43.1951283,3,,POINT (-43.1951283 -22.9262833)
549225705,-22.9232455,-43.1911907,3,,POINT (-43.1911907 -22.9232455)
549225787,-22.9197632,-43.1935009,3,,POINT (-43.1935009 -22.9197632)
549225826,-22.9178044,-43.1931271,3,,POINT (-43.1931271 -22.9178044)
549225830,-22.9215187,-43.1917257,3,,POINT (-43.1917257 -22.9215187)
549225894,-22.9210493,-43.1911893,3,,POINT (-43.1911893 -22.9210493)
549225917,-22.9207572,-43.190574,3,,POINT (-43.190574 -22.9207572)
549225924,-22.9216879,-43.1897128,3,,POINT (-43.1897128 -22.9216879)
549225928,-22.9222376,-43.189293,3,,POINT (-43.189293 -22.9222376)
549225940,-22.9202062,-43.1923346,3,,POINT (-43.1923346 -22.9202062)
549225951,-22.9190395,-43.1918494,3,,POINT (-43.1918494 -22.9190395)
549225984,-22.9186875,-43.1919171,3,,POINT (-43.1919171 -22.9186875)
549226007,-22.9170737,-43.1903578,3,,POINT (-43.1903578 -22.9170737)
549229562,-22.9204824,-43.1945354,2,,POINT (-43.1945354 -22.9204824)
549229563,-22.9208665,-43.1948807,3,,POINT (-43.1948807 -22.9208665)
549229564,-22.9200827,-43.1951744,3,,POINT (-43.1951744 -22.9200827)
549229565,-22.9177633,-43.1948498,3,,POINT (-43.1948498 -22.9177633)
549242528,-22.9326598,-43.19913,3,,POINT (-43.19913 -22.9326598)
549242536,-22.9325053,-43.2005365,3,,POINT (-43.2005365 -22.9325053)
549242543,-22.9313833,-43.2004829,3,,POINT (-43.2004829 -22.9313833)
549242549,-22.9316396,-43.2004838,3,,POINT (-43.2004838 -22.9316396)
549242564,-22.9300008,-43.2014044,3,,POINT (-43.2014044 -22.9300008)
549242568,-22.9297385,-43.2011466,3,,POINT (-43.2011466 -22.9297385)
549242570,-22.9296112,-43.2012417,3,,POINT (-43.2012417 -22.9296112)
549242573,-22.9293274,-43.2026853,3,,POINT (-43.2026853 -22.9293274)
549242583,-22.931006,-43.2008444,4,,POINT (-43.2008444 -22.931006)
549242586,-22.9307196,-43.2004141,3,,POINT (-43.2004141 -22.9307196)
549242587,-22.9308199,-43.2005042,3,,POINT (-43.2005042 -22.9308199)
549242598,-22.9301835,-43.1998513,3,,POINT (-43.1998513 -22.9301835)
549242599,-22.9310486,-43.1983614,1,,POINT (-43.1983614 -22.9310486)
549242604,-22.9301365,-43.199016,3,,POINT (-43.199016 -22.9301365)
559645318,-22.9152109,-43.1790651,3,,POINT (-43.1790651 -22.9152109)
566829309,-22.9028615,-43.1790289,3,,POINT (-43.1790289 -22.9028615)
566829310,-22.902287,-43.1794567,3,,POINT (-43.1794567 -22.902287)
567653659,-22.9001122,-43.1892848,4,,POINT (-43.1892848 -22.9001122)
567653661,-22.9008318,-43.1887713,3,,POINT (-43.1887713 -22.9008318)
567653730,-22.9025278,-43.1913453,3,,POINT (-43.1913453 -22.9025278)
567653822,-22.902719,-43.1911716,3,,POINT (-43.1911716 -22.902719)
574771718,-22.8979377,-43.1803886,3,,POINT (-43.1803886 -22.8979377)
574771751,-22.8938175,-43.1910793,4,,POINT (-43.1910793 -22.8938175)
574771762,-22.8945605,-43.1901007,3,,POINT (-43.1901007 -22.8945605)
574771763,-22.8957314,-43.1866868,4,,POINT (-43.1866868 -22.8957314)
574771775,-22.8967396,-43.1838627,4,,POINT (-43.1838627 -22.8967396)
574771776,-22.8972305,-43.1824026,3,,POINT (-43.1824026 -22.8972305)
601720475,-22.9197298,-43.2387521,4,,POINT (-43.2387521 -22.9197298)
601720478,-22.9183937,-43.2360462,4,,POINT (-43.2360462 -22.9183937)
608647603,-22.911952,-43.1739843,3,,POINT (-43.1739843 -22.911952)
609994578,-22.9110105,-43.1717886,4,,POINT (-43.1717886 -22.9110105)
611031835,-22.9055613,-43.1786272,1,,POINT (-43.1786272 -22.9055613)
614496128,-22.9018738,-43.1749004,3,,POINT (-43.1749004 -22.9018738)
614496139,-22.9049563,-43.1739886,3,,POINT (-43.1739886 -22.9049563)
631311583,-22.9004949,-43.1819622,3,,POINT (-43.1819622 -22.9004949)
631311584,-22.8999516,-43.1817366,4,,POINT (-43.1817366 -22.8999516)
631311585,-22.8986235,-43.1811879,3,,POINT (-43.1811879 -22.8986235)
631311586,-22.9015955,-43.1852197,3,,POINT (-43.1852197 -22.9015955)
631311587,-22.9010359,-43.183833,4,,POINT (-43.183833 -22.9010359)
631311588,-22.9007124,-43.1830677,4,,POINT (-43.1830677 -22.9007124)
631311590,-22.8999796,-43.1834465,1,,POINT (-43.1834465 -22.8999796)
631311592,-22.9020797,-43.1823839,3,,POINT (-43.1823839 -22.9020797)
631311607,-22.8990175,-43.1830649,3,,POINT (-43.1830649 -22.8990175)
631311615,-22.9002987,-43.1795006,3,,POINT (-43.1795006 -22.9002987)
631311620,-22.8993507,-43.179861,3,,POINT (-43.179861 -22.8993507)
631311621,-22.9004461,-43.1773196,3,,POINT (-43.1773196 -22.9004461)
631311624,-22.8980405,-43.1803513,3,,POINT (-43.1803513 -22.8980405)
631311626,-22.8982316,-43.1774886,3,,POINT (-43.1774886 -22.8982316)
631317039,-22.8992901,-43.1814652,3,,POINT (-43.1814652 -22.8992901)
631317043,-22.9013655,-43.1802,3,,POINT (-43.1802 -22.9013655)
633485312,-22.9199138,-43.2432003,3,,POINT (-43.2432003 -22.9199138)
633485313,-22.9231679,-43.2408865,3,,POINT (-43.2408865 -22.9231679)
633485314,-22.924132,-43.2402116,3,,POINT (-43.2402116 -22.924132)
633485320,-22.9228352,-43.2402633,3,,POINT (-43.2402633 -22.9228352)
633485321,-22.9241625,-43.2385248,3,,POINT (-43.2385248 -22.9241625)
633485322,-22.9225256,-43.2396697,3,,POINT (-43.2396697 -22.9225256)
633485325,-22.9184653,-43.2444972,3,,POINT (-43.2444972 -22.9184653)
633485326,-22.9199262,-43.2437744,4,,POINT (-43.2437744 -22.9199262)
633485332,-22.9248778,-43.2435991,3,,POINT (-43.2435991 -22.9248778)
633485334,-22.9201094,-43.2436225,4,,POINT (-43.2436225 -22.9201094)
633485437,-22.9238284,-43.2362821,5,traffic_signals,POINT (-43.2362821 -22.9238284)
633485565,-22.9150808,-43.2421562,4,,POINT (-43.2421562 -22.9150808)
634187679,-22.9250571,-43.2330345,3,,POINT (-43.2330345 -22.9250571)
634187691,-22.9253643,-43.2325699,4,,POINT (-43.2325699 -22.9253643)
634187695,-22.9277598,-43.233475,3,,POINT (-43.233475 -22.9277598)
634187729,-22.9205591,-43.2382779,3,,POINT (-43.2382779 -22.9205591)
634187731,-22.9211429,-43.2393845,3,,POINT (-43.2393845 -22.9211429)
634187739,-22.9221838,-43.2372824,4,,POINT (-43.2372824 -22.9221838)
634187744,-22.9227515,-43.2383555,3,,POINT (-43.2383555 -22.9227515)
634187745,-22.9291835,-43.2315216,3,,POINT (-43.2315216 -22.9291835)
634187747,-22.928549,-43.230723,4,,POINT (-43.230723 -22.928549)
634187791,-22.9235767,-43.2353453,3,,POINT (-43.2353453 -22.9235767)
634187797,-22.9175992,-43.2365828,4,,POINT (-43.2365828 -22.9175992)
634187798,-22.9181926,-43.2379008,4,,POINT (-43.2379008 -22.9181926)
634187799,-22.9188013,-43.2393248,4,,POINT (-43.2393248 -22.9188013)
634187800,-22.9193663,-43.2405062,4,,POINT (-43.2405062 -22.9193663)
634187801,-22.9205497,-43.2427483,3,,POINT (-43.2427483 -22.9205497)
634187802,-22.9174609,-43.2383493,3,,POINT (-43.2383493 -22.9174609)
634187803,-22.9190634,-43.2373832,4,,POINT (-43.2373832 -22.9190634)
634187805,-22.920296,-43.2399076,3,,POINT (-43.2399076 -22.920296)
634912510,-22.9137589,-43.2339615,4,,POINT (-43.2339615 -22.9137589)
634912514,-22.9122976,-43.2339033,4,,POINT (-43.2339033 -22.9122976)
634912521,-22.9161532,-43.2351921,4,,POINT (-43.2351921 -22.9161532)
634912523,-22.9123779,-43.2343423,3,,POINT (-43.2343423 -22.9123779)
634912543,-22.9151139,-43.2290482,4,,POINT (-43.2290482 -22.9151139)
634912549,-22.9137018,-43.2341199,4,,POINT (-43.2341199 -22.9137018)
634912555,-22.9155905,-43.2353335,4,,POINT (-43.2353335 -22.9155905)
634912578,-22.9172204,-43.2349422,4,,POINT (-43.2349422 -22.9172204)
637021205,-22.9106008,-43.2462696,3,,POINT (-43.2462696 -22.9106008)
637021228,-22.9091185,-43.2382714,3,,POINT (-43.2382714 -22.9091185)
637021242,-22.909248,-43.2385455,3,,POINT (-43.2385455 -22.909248)
637021447,-22.9125764,-43.2446209,3,,POINT (-43.2446209 -22.9125764)
637021464,-22.9083451,-43.2384063,3,,POINT (-43.2384063 -22.9083451)
637021492,-22.9138235,-43.2451952,3,,POINT (-43.2451952 -22.9138235)
637021547,-22.908972,-43.2382037,4,,POINT (-43.2382037 -22.908972)
637833233,-22.9214746,-43.1767634,3,,POINT (-43.1767634 -22.9214746)
637833234,-22.9212725,-43.1766432,3,,POINT (-43.1766432 -22.9212725)
637837513,-22.9172199,-43.176585,3,,POINT (-43.176585 -22.9172199)
637952847,-22.9182943,-43.2091198,3,,POINT (-43.2091198 -22.9182943)
642158757,-22.9134086,-43.1752862,3,,POINT (-43.1752862 -22.9134086)
642160503,-22.9383344,-43.1910405,3,,POINT (-43.1910405 -22.9383344)
642324218,-22.9233664,-43.2095875,3,,POINT (-43.2095875 -22.9233664)
642324221,-22.918726,-43.2098338,4,,POINT (-43.2098338 -22.918726)
