u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,width,bridge,junction,tunnel,access,ref,Groups
94187786,367950,0,700801789,primary,2,30,Avenue de Flandre,True,False,62.9136000686773,"LINESTRING (2.3817076 48.8943154, 2.3818064 48.894371, 2.3820409 48.8945426, 2.3822226 48.8946758, 2.3822734 48.8947381)",90.35862618975835,2.4866921717679205,0.0005818651581606,,,,,,,C
94188138,94187786,0,74863246,residential,,30,Rue Alphonse Karr,False,True,22.39450647697509,"LINESTRING (2.3814641 48.8944376, 2.3815324 48.8944033, 2.3816007 48.894369, 2.3817076 48.8943154)",22.39450647697509,1.2787723612579571,1.3978217830518563e-06,,,,,,,C
94188138,884214101,0,673062635,primary,2,30,Avenue de Flandre,True,False,183.60364784796784,"LINESTRING (2.3814641 48.8944376, 2.3813261 48.894328, 2.3812048 48.894234, 2.3799661 48.8932607, 2.3798518 48.8931716)",444.0771744696261,8.212341924427879,0.0023595013288261,,,,,,,C
94188710,94248618,0,37190631,residential,,30,,True,False,19.1799307278194,"LINESTRING (2.369196 48.884378, 2.3691542 48.8843955, 2.3690844 48.8844254, 2.3689748 48.8844707)",163.98108051530957,8.357473566609874,0.0017336047844993,,,,,,,C
94188710,201971298,0,653575617,primary,2,30,Avenue de Flandre,True,False,190.20255582152075,"LINESTRING (2.369196 48.884378, 2.369336 48.884488, 2.3695439 48.8846404, 2.3700902 48.8850875, 2.3707152 48.885599, 2.3708431 48.8857016)",375.2104113524041,7.398326639388917,0.0109273844251464,,,,,,,C
94189165,94188710,0,"[10661337, 500802668]",residential,1,30,Quai de la Seine,True,False,233.1602455340037,"LINESTRING (2.3718384 48.8853232, 2.3717827 48.8852954, 2.3708667 48.8848448, 2.3705701 48.884692, 2.370011 48.8844049, 2.3698937 48.8843545, 2.3694415 48.8842854, 2.3694 48.8842939, 2.3693187 48.8843303, 2.369196 48.884378)",817.7895206688491,7.252021194855817,0.0014490170058561,,,,,,,C
94189165,94187779,0,19422124,residential,,30,Rue de Soissons,True,False,83.09159718069984,"LINESTRING (2.3718384 48.8853232, 2.3717775 48.8853682, 2.3710584 48.8857317, 2.3709501 48.8857877)",615.2229772848951,4.23109417574284,9.566342827761144e-06,,,,,,,C
94189169,201987686,0,10661337,residential,1,30,Quai de la Seine,True,False,160.25407662024753,"LINESTRING (2.3772367 48.8879985, 2.3771239 48.8879409, 2.3768165 48.8877894, 2.3760102 48.8873919, 2.3757443 48.8872608, 2.3755535 48.8871668, 2.3754844 48.8871328)",472.71092050781874,4.4841011094367,0.0009395109659337,,,,,,,C
94190864,94114887,0,34393722,residential,,30,Rue de Meaux,True,False,123.360994751098,"LINESTRING (2.3756503 48.882802, 2.3758385 48.8829006, 2.3766931 48.8833809, 2.3767665 48.8834209, 2.3768264 48.883454, 2.3769401 48.883517)",779.1974803804644,11.246202585151924,0.0004477834718145,,,,,,,C
94190864,174994682,0,37214748,residential,,30,Rue Armand Carrel,False,True,79.44308899356746,"LINESTRING (2.3756503 48.882802, 2.3755999 48.8828051, 2.3754357 48.8828154, 2.3753154 48.8828192, 2.3751343 48.8828274, 2.3748628 48.8828397, 2.3745667 48.8828528)",79.44308899356747,1.7617206098086886,0.0022654759729505,,,,,,,C
94190864,94191162,0,37214749,residential,,30,Rue Armand Carrel,False,False,341.53159161101524,"LINESTRING (2.3756503 48.882802, 2.3759147 48.8827931, 2.377599 48.8827165, 2.3787847 48.8826604, 2.3801796 48.8826053, 2.380309 48.8825901)",341.5315916110153,1.8004150606009623,0.0048235116769008,,,,,,,C
94191162,94191164,0,37214749,residential,,30,Rue Armand Carrel,False,False,102.87781127946104,"LINESTRING (2.380309 48.8825901, 2.3804634 48.882586, 2.3814999 48.8825371, 2.3817129 48.8825305)",102.87781127946104,1.6294841571162164,0.0047646284342897,,,,,,,C
94191162,94190864,0,37214749,residential,,30,Rue Armand Carrel,False,True,341.5315916110153,"LINESTRING (2.380309 48.8825901, 2.3801796 48.8826053, 2.3787847 48.8826604, 2.377599 48.8827165, 2.3759147 48.8827931, 2.3756503 48.882802)",341.53159161101524,1.8004150606009628,0.001616493528238,,,,,,,C
94191162,94115127,0,173204468,residential,,30,Rue Cavendish,True,False,242.58029803085384,"LINESTRING (2.380309 48.8825901, 2.380246 48.8826674, 2.3787908 48.8844657, 2.3787553 48.8845175)",460.6186153231839,6.621300929937839,1.4196627484120418e-05,,,,,,,C
94191164,94191162,0,37214749,residential,,30,Rue Armand Carrel,False,True,102.87781127946104,"LINESTRING (2.3817129 48.8825305, 2.3814999 48.8825371, 2.3804634 48.882586, 2.380309 48.8825901)",102.87781127946104,1.6294841571162166,0.0013240866839958,,,,,,,C
94191164,94191744,0,156992561,residential,,30,Avenue de LaumiÃÂÃÂ¨re,False,False,91.32163204196029,"LINESTRING (2.3817129 48.8825305, 2.3815951 48.882666, 2.3812509 48.883062, 2.3810931 48.8832435)",91.32163204196029,1.5439117388164092,0.0002116171133748,,,,,,,C
94191164,11066754565,0,1295442087,residential,,30,Avenue de LaumiÃÂÃÂ¨re,True,False,34.718703766488105,"LINESTRING (2.3817129 48.8825305, 2.3817204 48.8824316, 2.381792 48.8823196, 2.3819147 48.882276)",34.49810454004353,1.3659472473392469,0.0049821862902425,,,,,,,C
94191592,11066754565,0,1295442086,residential,,30,Avenue de LaumiÃÂÃÂ¨re,False,False,3.753123769129602,"LINESTRING (2.3819455 48.882249, 2.3819147 48.882276)",3.753123769129602,1.3452363342062097,0.0013064173430194,,,,,,,C
94191592,246286543,0,85147123,tertiary,,30,Rue Manin,False,True,90.10295031003864,"LINESTRING (2.3819455 48.882249, 2.381712 48.8821275, 2.3810614 48.8816864)",90.10295031003864,1.5176840545151775,0.0012489756041221,,,,,,,C
94191592,94125868,0,156617864,tertiary,2,30,Rue Manin,False,False,56.84705940391571,"LINESTRING (2.3819455 48.882249, 2.3820535 48.8822884, 2.3821616 48.8823266, 2.3822691 48.8823641, 2.3825801 48.8824634, 2.382638 48.882481)",56.84705940391571,1.5490938788525688,0.0073608203047242,,,,,,,C
94191744,26551740,0,156992561,residential,,30,Avenue de LaumiÃÂÃÂ¨re,False,False,185.571820850172,"LINESTRING (2.3810931 48.8832435, 2.381057 48.8832835, 2.3799804 48.8844742, 2.3798664 48.8846217, 2.3798078 48.8846821)",185.571820850172,1.6412881698783226,0.0003835491926902,,,,,,,C
94191744,94191164,0,156992561,residential,,30,Avenue de LaumiÃÂÃÂ¨re,False,True,91.32163204196029,"LINESTRING (2.3810931 48.8832435, 2.3812509 48.883062, 2.3815951 48.882666, 2.3817129 48.8825305)",91.32163204196029,1.5439117388164072,0.0003875897712818,,,,,,,C
94191905,26551737,0,10657859,residential,,30,Rue du Rhin,True,False,149.446797575508,"LINESTRING (2.3820058 48.8835316, 2.38197 48.883597, 2.381295 48.8847358, 2.381267 48.8847847)",551.992376390473,10.111325661824774,0.0002703474692283,,,,,,,C
94191905,94191744,0,10661409,residential,,30,Rue AndrÃÂÃÂ© Dubois,True,False,74.03234234033906,"LINESTRING (2.3820058 48.8835316, 2.3819371 48.8835096, 2.3817334 48.8834447, 2.3815986 48.8834017, 2.3812229 48.8832819, 2.3811699 48.8832658, 2.3810931 48.8832435)",312.28515841869535,8.843440404562545,0.0002826657736915,,,,,,,C
94192767,1747138953,0,10661482,tertiary,2,30,Avenue Mathurin Moreau,False,True,84.50768679952057,"LINESTRING (2.3742541 48.878409, 2.3742121 48.8784045, 2.3740839 48.8783908, 2.3737684 48.8783564, 2.3732701 48.8783013, 2.3731145 48.878283)",84.50768679952057,1.375106485562872,0.0042635966889271,,,,,,,C
94192767,94196267,0,53797240,secondary,2,30,Avenue SimÃÂÃÂ³n BolÃÂÃÂ­var,True,False,64.03108450689332,"LINESTRING (2.3742541 48.878409, 2.3742334 48.8783174, 2.3741111 48.8779013, 2.3740943 48.8778429)",772.9796678680949,10.836813896033958,0.0004124229488963,,,,,,,C
94192767,243360178,0,633809841,tertiary,2,30,Avenue Mathurin Moreau,False,False,71.16446624706023,"LINESTRING (2.3742541 48.878409, 2.3743861 48.878423, 2.3746935 48.8784586, 2.3752132 48.8785173)",71.16446624706023,1.7639035361819826,0.0037920939287314,,,,,,,C
94192768,6355258071,0,633809841,tertiary,2,30,Avenue Mathurin Moreau,False,False,196.62276552371603,"LINESTRING (2.3754218 48.8785399, 2.3780113 48.8788291, 2.3780728 48.8788351)",196.62276552371603,1.6342457792524188,0.0028611664621842,,,,,,,C
94192768,243360178,0,633809841,tertiary,2,30,Avenue Mathurin Moreau,False,True,15.460363995669187,"LINESTRING (2.3754218 48.8785399, 2.3753638 48.8785333, 2.3752132 48.8785173)",15.460363995669187,1.610729660257404,0.0028144486372788,,,,,,,C
94193348,94192768,0,22690649,residential,,30,Rue Henri Murger,True,False,180.4720158544501,"LINESTRING (2.3757009 48.8801511, 2.3756714 48.8800133, 2.3755386 48.8791357, 2.3755235 48.879099, 2.3754967 48.8790338, 2.3754366 48.8786219, 2.3754218 48.8785399)",942.6015556172938,13.177868925389726,0.0003139638770526,,,,,,,C
94193348,987604420,0,51764319,residential,,30,Avenue SecrÃÂÃÂ©tan,True,False,235.64818802498309,"LINESTRING (2.3757009 48.8801511, 2.3758729 48.8800727, 2.3768041 48.8796558, 2.3782269 48.879017, 2.3782655 48.8789989, 2.3783587 48.8789529)",1163.9391783474266,16.465025600067438,0.0046753425678973,,,,,,,C
94193350,94196265,0,"[10661689, 983122252]",secondary,,30,Avenue SimÃÂÃÂ³n BolÃÂÃÂ­var,True,False,204.7869485068844,"LINESTRING (2.3732318 48.8812558, 2.3733308 48.8812126, 2.3734599 48.8811418, 2.3735505 48.8810847, 2.3736151 48.8810405, 2.3736547 48.8810119, 2.3738404 48.8808501, 2.3739501 48.8807269, 2.3740716 48.8805512, 2.3741777 48.8803766, 2.3741801 48.8803694, 2.3742102 48.8803037, 2.3743048 48.8800335, 2.3743535 48.8797706, 2.3743683 48.8796451)",676.6565292609511,7.762929335874625,0.0062084254494248,,,,,,,C
94196265,94193348,0,32424349,residential,,30,Rue ÃÂÃÂdouard Pailleron,True,False,112.56826114199018,"LINESTRING (2.3743683 48.8796451, 2.3744614 48.8796732, 2.3755074 48.8800815, 2.3757009 48.8801511)",1010.5053103297536,13.013708339634338,0.0047733429794684,,,,,,,C
94196265,94192767,0,885883458,secondary,,30,Avenue SimÃÂÃÂ³n BolÃÂÃÂ­var,True,False,138.03501353526133,"LINESTRING (2.3743683 48.8796451, 2.3743736 48.8795726, 2.374388 48.8793997, 2.3743839 48.8792851, 2.3743712 48.8790834, 2.3743483 48.8788867, 2.3743223 48.8787359, 2.3742861 48.8785301, 2.3742541 48.878409)",743.408464232574,7.577255727811757,0.0014350824699563,10,,,,,,C
94196267,243360342,0,22690644,other,2,30,Rue des Chaufourniers,False,True,58.971145889154734,"LINESTRING (2.3740943 48.8778429, 2.3741922 48.8778019, 2.3747873 48.8775718)",58.971145889154734,1.5759813289841704,0.000147775971627,,,,,,,C
94196267,96151752,0,53797240,secondary,2,30,Avenue SimÃÂÃÂ³n BolÃÂÃÂ­var,True,False,85.16227694751251,"LINESTRING (2.3740943 48.8778429, 2.3740783 48.8777729, 2.3740615 48.8776552, 2.3740581 48.877536, 2.3740765 48.8774048, 2.3741194 48.8772721, 2.3741784 48.877158, 2.374219 48.8770936)",690.9729072665755,9.03964467231435,0.0019019331045302,,,,,,,C
94196276,7306667874,0,"[312337577, 970305149]",secondary,2,30,Avenue SimÃÂÃÂ³n BolÃÂÃÂ­var,True,False,204.64887737672032,"LINESTRING (2.3768709 48.8764414, 2.377099 48.876456, 2.3772993 48.8764664, 2.377703 48.8764726, 2.3779016 48.8764687, 2.3780506 48.876463, 2.3782006 48.8764555, 2.3788194 48.8764102, 2.3795073 48.8763329, 2.3796519 48.8763217)",1024.5181642854789,17.808008259157987,0.0021046609450035,,,,,,,C
94196430,7306667874,0,10661704,residential,,30,Rue des Dunes,True,False,139.05691496980216,"LINESTRING (2.3786694 48.8752511, 2.3787046 48.8752887, 2.3795752 48.876231, 2.3796519 48.8763217)",1760.816272463599,24.07342396908809,0.0024979512082443,,,,,,,C
94196430,11115259536,0,"[182086558, 1288117015]",residential,,30,Rue Lauzin,False,False,69.84353888878755,"LINESTRING (2.3786694 48.8752511, 2.3786188 48.8753682, 2.3785301 48.8755952, 2.3784147 48.8758564)",69.84353888878755,1.2598188491219795,0.000147775971627,5,,,,,,C
94196587,94196430,0,58425526,residential,,30,Rue Lauzin,True,False,69.64929773288571,"LINESTRING (2.3789183 48.8746465, 2.3789035 48.8746825, 2.3788912 48.8747123, 2.378705 48.8751645, 2.3786694 48.8752511)",1830.223889700516,24.22527074120029,0.0024979512082443,4.5,,,,,,C
94196587,94197384,0,"[1288117017, 336802378]",residential,,30,Rue RÃÂÃÂ©beval,True,False,49.8850310298631,"LINESTRING (2.3789183 48.8746465, 2.3789775 48.8746616, 2.3792441 48.8747214, 2.3794269 48.874746, 2.3795742 48.8747658)",1729.3508923959116,25.31869007538895,0.0019106913316397,3.5,,,,,,C
94196984,94130172,0,37104609,residential,,30,Rue Pradier,True,False,114.041516953892,"LINESTRING (2.381104 48.8746928, 2.3811464 48.8747448, 2.3818236 48.8755155, 2.3818804 48.8755822)",704.9209188541629,10.954807144303825,0.0021043770124538,,,,,,,C
94197384,394907974,0,34393984,residential,,30,Rue RÃÂÃÂ©beval,True,False,12.310358475621346,"LINESTRING (2.3795742 48.8747658, 2.3797023 48.8747747, 2.3797416 48.8747774)",1766.925564950153,25.40160338861187,0.0016358883054778,7,,,,,,C
94197384,96142238,0,"[10816886, 1196820807]",residential,,30,"['Rue Rampal', 'Rue du GÃÂÃÂ©nÃÂÃÂ©ral Lasalle']",True,False,234.7821716951941,"LINESTRING (2.3795742 48.8747658, 2.3795911 48.8747013, 2.3797123 48.8740538, 2.3797182 48.8740224, 2.3797266 48.8739769, 2.3797399 48.8739627, 2.3797638 48.8739588, 2.3798279 48.8739666, 2.3798585 48.8739725, 2.3799422 48.8739906, 2.3811673 48.8742958, 2.381298 48.874354, 2.3814894 48.8744005, 2.381577 48.8744229)",1712.3984963713042,25.2341215394446,0.0002748030261618,"['5', '7']",,,,,,C
94197641,94196276,0,10661752,residential,,30,Rue de l'Atlas,True,False,121.86347026904808,"LINESTRING (2.3764359 48.8753837, 2.3766147 48.875801, 2.3766521 48.8758976, 2.3768395 48.8763456, 2.3768596 48.8763987, 2.3768709 48.8764414)",1797.836880476353,23.81519619389397,0.0003398017390737,7,,,,,,C
94197641,806348995,0,66648859,residential,,30,Passage de l'Atlas,True,False,81.10713414491254,"LINESTRING (2.3764359 48.8753837, 2.3765099 48.8753687, 2.3767852 48.8753141, 2.3767984 48.8753044, 2.3768063 48.8752951, 2.3768103 48.875283, 2.3768114 48.8752695, 2.3767915 48.8752045, 2.3767762 48.87518, 2.376749 48.8751566, 2.3767275 48.8751439, 2.3767 48.8751344, 2.3763823 48.8750686, 2.376298 48.8750483)",38.63434798705818,1.2067092220921425,2.1840965360185265e-08,4,,,,,,C
94199167,665070912,0,"[626993788, 626992804, 626993789, 62791896]",residential,,30,Rue Lucien Sampaix,True,False,202.20914794669392,"LINESTRING (2.3614744 48.8731658, 2.3614101 48.8730846, 2.3613826 48.8730476, 2.3611664 48.8727201, 2.3611489 48.8726927, 2.3611249 48.8726566, 2.3610943 48.87261, 2.3610722 48.8725757, 2.3608951 48.8723049, 2.3608939 48.8723016, 2.3604754 48.8716954, 2.360428 48.8716308, 2.3604118 48.8716015, 2.3603471 48.8715058)",410.9071093683366,9.054876400373235,0.0009383970767003,,,,,,,C
94199168,1757697264,0,"[619161898, 98900894]",residential,,30,Rue Lucien Sampaix,True,False,32.24171212039517,"LINESTRING (2.3628707 48.8745164, 2.3628097 48.8744529, 2.3627221 48.8743699, 2.3626967 48.8743462, 2.3626753 48.874327, 2.3626226 48.8742768)",993.216397315838,15.654538431802164,0.0004619145764025,,,,,,,C
94199168,760289280,0,"[64609506, 310297254, 632440458]",other,,20,Quai de Valmy,True,False,397.1172259801317,"LINESTRING (2.3628707 48.8745164, 2.3628916 48.8746108, 2.3629436 48.8747774, 2.3630854 48.8749962, 2.3632898 48.8752295, 2.3633412 48.8752891, 2.363921 48.8759609, 2.3642225 48.8763099, 2.364371 48.8764862, 2.3645908 48.8767472, 2.3646791 48.8768329, 2.365222 48.8774707, 2.3652783 48.8775357, 2.3653211 48.8775613, 2.3653919 48.8775886, 2.3654683 48.8776114)",3050.4289791231163,53.7505716741634,0.0002336109654925,,,,,,,C
94199676,5297593439,0,548362308,residential,,30,Rue Saint-Laurent,False,False,10.309014021490285,"LINESTRING (2.3594329 48.8752207, 2.359356 48.8752984)",10.309014021490285,1.4397625586076506,0.0004134713152336,,,,,,,C
94199676,169314963,0,"[626990034, 688446462, 429684254]",residential,,30,Rue des RÃÂÃÂ©collets,True,False,117.01527376350266,"LINESTRING (2.3594329 48.8752207, 2.3595203 48.8751622, 2.3596204 48.875109, 2.3606692 48.8747597, 2.3607131 48.874746, 2.3608203 48.8747071)",345.6342456637784,4.443411567128771,0.0002749559129193,,,,,,,C
94199676,123256396,0,688446457,secondary,1,30,Rue du Faubourg Saint-Martin,True,False,25.76793921656648,"LINESTRING (2.3594329 48.8752207, 2.3595319 48.8752777, 2.3595928 48.8753165, 2.3596604 48.8753941)",34.98648300975111,2.819401396001812,0.0184464425239052,,,,,,,C
94200928,94156557,0,672627341,primary,3,30,Boulevard de Magenta,True,False,31.81789077609163,"LINESTRING (2.356717 48.8755402, 2.3566522 48.8756658, 2.3565333 48.8757979)",40.04683412897808,2.8709779225011776,0.0294853906001115,,,,,,,C
94200928,1812196178,0,680050130,primary,2,30,Boulevard de Magenta,False,True,84.11526250467462,"LINESTRING (2.356717 48.8755402, 2.3570853 48.8751444, 2.3570974 48.8751306, 2.3572505 48.8749565, 2.357312 48.8748929)",84.11526250467462,1.8125402234598944,0.0266567671763139,,,,,,,C
94201158,583023037,0,504072505,residential,,30,Rue Saint-Laurent,True,False,13.955498821897814,"LINESTRING (2.3578012 48.8754848, 2.3576104 48.8754868)",241.00055915537743,8.720111494780829,0.0025101384669153,,,,,,,C
94201158,15644058,0,"[504594091, 34856163, 504072503]",secondary,,30,Boulevard de Strasbourg,True,False,81.43086335667034,"LINESTRING (2.3578012 48.8754848, 2.3578473 48.8755469, 2.3579139 48.8756534, 2.3580386 48.8758413, 2.3581872 48.8760639, 2.3582651 48.8761497)",258.3467189387285,4.838721837188565,0.0005205575683946,,,,,,,C
94201292,302576347,0,27559577,residential,2,30,Rue d'Alsace,False,True,151.48591811534277,"LINESTRING (2.3574429 48.8763011, 2.3574974 48.8764113, 2.3577435 48.8768241, 2.35782 48.8770071, 2.3580004 48.8773421, 2.3580559 48.8774417, 2.3581338 48.8775846)",151.48591811534277,1.62101197596367,0.000147775971627,,,,,,,C
94201292,583023060,0,"[4039715, 517156341]",tertiary,,30,Rue du 8 Mai 1945,True,False,32.54893283423868,"LINESTRING (2.3574429 48.8763011, 2.3575921 48.8762362, 2.3576304 48.8762176, 2.3577339 48.8761985, 2.3578416 48.8761806)",43.46260688851661,2.409962679599226,0.0012178740694492,,,,,,,C
94201521,11071194275,0,10661876,other,,20,Rue d'Alsace,True,False,53.33851780607913,"LINESTRING (2.358688 48.8797288, 2.3587308 48.8796783, 2.3587453 48.87965, 2.358745 48.879628, 2.3586823 48.8793258, 2.35867 48.8792613)",455.13612480732274,6.1782909681318845,2.9943963508813988e-05,,,,,,,C
94201521,94112317,0,"[13989577, 13989578, 68450422]",secondary,1,30,Rue La Fayette,True,False,260.87903565013386,"LINESTRING (2.358688 48.8797288, 2.3588089 48.8797594, 2.3588829 48.8797784, 2.3592033 48.8798607, 2.3598825 48.880038, 2.3616743 48.8805026, 2.3619099 48.8805602, 2.3620077 48.8805878)",405.68333364542445,2.95917067393758,0.0201570269309149,,yes,,,,,C
94201600,367937,0,29701744,other,2,30,Rue du Faubourg Saint-Denis,True,False,96.2645084422184,"LINESTRING (2.35667 48.8784749, 2.3567114 48.8785555, 2.3570391 48.8792193, 2.357077 48.8792982)",359.57105511769385,4.254553621091288,0.0083031050732587,,,,,,,C
94202286,94181728,0,10661898,residential,,30,Rue Demarquay,True,False,173.07153315908874,"LINESTRING (2.3602953 48.8806867, 2.360195 48.8807109, 2.3582092 48.8812512, 2.3581073 48.88128)",2651.2940911951555,41.18982965684279,8.539817455832436e-05,,,,,,,C
94202286,94201521,0,63563814,residential,,30,Rue de l'Aqueduc,True,False,169.80388462808435,"LINESTRING (2.3602953 48.8806867, 2.3587363 48.8799642, 2.3586531 48.8799237, 2.3586377 48.8799082, 2.358629 48.8798888, 2.358626 48.879869, 2.3586445 48.879818, 2.3586613 48.8797857, 2.358688 48.8797288)",496.758484667474,3.241802580593152,9.195046416637992e-05,,,,,,,C
94205088,94179906,0,10662011,residential,,30,Rue PÃÂÃÂ©trelle,True,False,98.5445740879466,"LINESTRING (2.3477568 48.8807111, 2.3465036 48.8808751, 2.3464352 48.8808844)",1079.4085968148,19.530483854729724,0.000137226785358,,,,,,,C
94205088,94206882,0,582994315,residential,,30,Rue Lentonnet,False,False,83.96638523322265,"LINESTRING (2.3477568 48.8807111, 2.3477453 48.8806716, 2.3475526 48.8800205, 2.3475398 48.8799696)",83.96638523322265,1.4368615498834845,0.0001711458045624,,,,,,,C
94205089,19715155,0,10660357,residential,,30,Rue du Faubourg PoissonniÃÂÃÂ¨re,True,False,70.43693902758508,"LINESTRING (2.3498007 48.8804647, 2.3498182 48.8805184, 2.3498584 48.8806444, 2.3498352 48.8810135, 2.3498299 48.8810938)",903.2387329263776,14.189439092405555,8.68178373067364e-05,,,,,,,C
94205089,94205088,0,10662011,residential,,30,Rue PÃÂÃÂ©trelle,True,False,151.9526679079303,"LINESTRING (2.3498007 48.8804647, 2.3497219 48.8804747, 2.3490004 48.8805612, 2.3489185 48.8805712, 2.3480176 48.8806804, 2.3479443 48.8806895, 2.3478502 48.8807009, 2.3477568 48.8807111)",1276.799329896482,19.370473572343617,0.0001777854580319,,,,,,,C
94206073,19405749,0,197510653,residential,,30,Boulevard Marguerite de Rochechouart,True,False,30.22880785088504,"LINESTRING (2.3469109 48.8831462, 2.3469898 48.8831463, 2.3470488 48.883165, 2.3470815 48.8831877, 2.3471094 48.8832189, 2.3471163 48.8832503, 2.3470973 48.883327)",99.93962262054316,7.955710911377365,0.0093404854049714,,,,,,,C
94206128,94206073,0,668101630,residential,,30,Rue Marguerite de Rochechouart,True,False,78.76411819897288,"LINESTRING (2.3467249 48.8824485, 2.3468976 48.8830984, 2.3469109 48.8831462)",371.12927795740137,13.25331554502497,0.0091558855657471,,,,,,,C
94206274,1675158635,0,10660357,residential,,30,Rue du Faubourg PoissonniÃÂÃÂ¨re,True,False,97.5121642879041,"LINESTRING (2.3496702 48.8823973, 2.3496169 48.8830538, 2.3496369 48.8830887, 2.349675 48.8831139, 2.3497189 48.8831326, 2.3497518 48.8831464, 2.349868 48.8831872)",547.3235413855821,6.555923865906475,0.0006578935585795,,,,,,,C
94206274,94206128,0,10662027,other,,20,Rue du Delta,True,False,215.44999804109025,"LINESTRING (2.3496702 48.8823973, 2.3495899 48.8824012, 2.3468041 48.8824473, 2.3467249 48.8824485)",800.5556976846592,13.38660393021321,0.000190103762495,,,,,,,C
94206449,15643097,0,164505090,residential,,30,Rue Condorcet,True,False,105.23575170045488,"LINESTRING (2.3474182 48.8795636, 2.3473501 48.8795697, 2.3460821 48.8796747, 2.3459903 48.8796813)",200.63663082728704,4.411916614857335,0.0040360356708393,,,,,,,C
94206882,94206449,0,10662043,residential,,30,Rue Lentonnet,True,False,46.026885793741634,"LINESTRING (2.3475398 48.8799696, 2.34744 48.8796181, 2.3474182 48.8795636)",259.84549673400033,4.567844001187978,0.0003903198919518,,,,,,,C
94206882,94205088,0,582994315,residential,,30,Rue Lentonnet,False,True,83.96638523322265,"LINESTRING (2.3475398 48.8799696, 2.3475526 48.8800205, 2.3477453 48.8806716, 2.3477568 48.8807111)",83.96638523322265,1.436861549883483,0.0001305871318885,,,,,,,C
94207053,94207230,0,10662055,residential,,30,Rue de Chantilly,True,False,130.19456364007047,"LINESTRING (2.3468364 48.8778821, 2.3468608 48.8779233, 2.3468927 48.8779796, 2.3472565 48.8789407, 2.3472831 48.8790148)",323.5149807322532,6.602132413981161,0.0002948093504317,,,,,,,C
94207053,94165420,0,"[22940779, 22940796, 22940797]",residential,,30,Rue Marie-ÃÂÃÂlÃÂÃÂ©onore de Bellefond,True,False,173.26813496277563,"LINESTRING (2.3468364 48.8778821, 2.3468787 48.8778717, 2.3471441 48.8778065, 2.3472871 48.8777757, 2.3490101 48.8774409, 2.3491 48.8774234)",914.725177711019,18.70668049682508,0.0014915632063777,,yes,,,,,C
94207230,247114737,0,756271541,secondary,2,30,Rue de Maubeuge,True,False,60.27909082222565,"LINESTRING (2.3472831 48.8790148, 2.3470773 48.8789557, 2.3465294 48.8787953)",393.4304535500981,6.629279999629347,0.0033705632972798,,,,,,,C
94208275,94176332,0,32786059,tertiary,1,30,Rue Blanche,True,False,74.69108451366594,"LINESTRING (2.3320731 48.8828044, 2.3320406 48.8827242, 2.3318379 48.8822233, 2.3318103 48.8821553)",715.3218860492738,11.776829820957447,0.0031263594635876,4,,,,,,C
94208275,94208286,0,231321269,residential,,30,Rue de Douai,True,False,131.92524357915008,"LINESTRING (2.3320731 48.8828044, 2.3320104 48.882822, 2.3306298 48.8832351, 2.3304302 48.8832947)",257.6653143678774,4.774502866693991,0.0005014030417737,,,,,,,C
94208278,94208279,0,668101625,residential,,30,Rue Condorcet,True,False,60.279512499568135,"LINESTRING (2.343747 48.8801848, 2.3436747 48.8801898, 2.3429271 48.8802409)",403.03125794623134,4.907349359892032,0.0030388645563547,,,,,,,C
94208278,94211142,0,745003903,residential,,30,Rue Claude-Rodier,True,False,112.66789157918392,"LINESTRING (2.343747 48.8801848, 2.343698 48.8801249, 2.3432675 48.8793417, 2.343241 48.8792951, 2.3432076 48.8792364)",450.4180650376944,7.199264929235968,0.0165233018420102,3.75,,,,,,C
94208279,299271453,0,24658493,residential,,30,Rue Bochart de Saron,True,False,102.33869944190457,"LINESTRING (2.3429271 48.8802409, 2.342902 48.8802956, 2.3425642 48.8810496, 2.3425309 48.8811236)",360.9720710038948,4.834906680526519,0.0005323298487237,,,,,,,C
94208279,94211916,0,668101625,residential,,30,Rue Condorcet,True,False,186.0313507484977,"LINESTRING (2.3429271 48.8802409, 2.3428003 48.8802496, 2.3405833 48.8804013, 2.3405627 48.8804027, 2.3405263 48.8804044, 2.3404584 48.8804083, 2.3403964 48.8804114)",571.2548432478344,9.92282922219376,0.0025065347076309,,,,,,,C
94208286,369331056,0,10662102,residential,,30,Rue de Bruxelles,True,False,142.26064881328352,"LINESTRING (2.3304302 48.8832947, 2.330618 48.8833256, 2.3321373 48.8836785, 2.3322596 48.8837242)",247.3299091337439,4.884089635535707,0.0011779487847708,7,,,,,,C
94208286,94208287,0,231321269,residential,,30,Rue de Douai,True,False,23.42562461515293,"LINESTRING (2.3304302 48.8832947, 2.3302275 48.883353, 2.3301366 48.883379)",681.269299805222,12.6247189230592,0.0004810909439888,,,,,,,C
94208287,94208290,0,"[231321269, 245258247]",residential,,30,Rue de Douai,True,False,126.363228538547,"LINESTRING (2.3301366 48.883379, 2.3298876 48.8834547, 2.3298338 48.8834722, 2.3286808 48.8838309, 2.3285766 48.8838677)",287.60144439907833,4.647970437263925,0.0005738932058042,4,,,,,,C
